ra       dec         new_ra      new_dec         radius 
9.62125       29.5116666667       9.622458       29.511222       0.00972120569238       2298 
9.63333333333       30.2886111111       9.6325198       +30.2898116       0.0065444904928       2302 
9.6475       29.4469444444       9.6491883       +29.4475045       0.00346711870901       2309 
9.66583333333       17.4027777778       9.6657115       +17.4030765       0.00995243011537       2312 
9.68083333333       41.9966666667       9.6807066       +41.9975602       0.0102925393513       2314 
9.68083333333       25.7141666667       9.6997437       +25.7178524       0.00674442201158       2316 
9.68083333333       32.4172222222       9.6979781       +32.4161683       0.0048608360376       2317 
9.7275       7.0575       9.7279876       +7.0626491       0.00357739044648       2324 
9.72833333333       7.05611111111       9.7279915       +7.0624023       0.00303228851409       2325 
9.725       25.6394444444       9.7393283       +25.6386048       0.00629759001404       2327 
9.74875       -9.00277777778       9.747667       -9.002694       0.00894727744745       2331 
9.75083333333       -9.01444444444       9.751008       -9.014581       0.00319158096671       2332 
9.75       6.02694444444       9.7671116       +6.0201223       0.0024862086447       2342 
9.80625       0.861944444444       9.805792       0.864139       0.012837392068       2352 
9.82416666667       0.912222222222       9.824333       0.91275       0.0068431912319       2357 
9.82625       3.33138888889       9.8274022       +3.3312446       0.00941076061385       2359 
9.82458333333       13.0994444444       9.8251806       +13.0994762       0.00479446911364       2360 
9.82666666667       3.03611111111       9.8266696       +3.0372908       0.00952838273006       2362 
9.82875       0.891944444444       9.8282917       0.8919444       0.00549259963635       2365 
9.82875       3.95805555556       9.8274825       +3.9524649       0.00572539816123       2366 
9.825       4.55222222222       9.8512781       +4.5686548       0.00386454477074       2370 
9.84583333333       2.7975       9.8458597       +2.7979348       0.00706058597201       2371 
9.825       6.73083333333       9.8180590       +6.7137007       0.00338417816204       2372 
9.825       25.2530555556       9.8552904       +25.2538048       0.00436029867324       2374 
9.87458333333       25.6441666667       9.8733153       +25.6433254       0.00614232801572       2377 
9.8775       29.7625       9.8729462       +29.7624826       0.00420897917247       2381 
9.88833333333       3.13861111111       9.8881077       +3.1386312       0.00673904189611       2382 
9.875       3.93888888889       9.8867812       +3.9329863       0.00364560111857       2384 
9.89458333333       2.88861111111       9.8953672       +2.8875533       0.010846332431       2387 
9.89583333333       0.859722222222       9.8954048       +0.8598055       0.0111095523655       2388 
9.9       8.95972222222       9.906958       8.965417       0.0102331937957       2390 
9.915       3.44277777778       9.9147528       +3.4428875       0.00400775985818       2393 
9.91583333333       3.53694444444       9.9161214       +3.5363565       0.0049137147819       2394 
9.93458333333       3.29944444444       9.9344870       +3.2994174       0.00589191422587       2397 
9.93458333333       33.1577777778       9.9367023       +33.1582827       0.00412153577427       2398 
10.04625       22.7163888889       10.0448213       +22.7155066       0.00334419642329       2416 
10.0729166667       2.75611111111       10.0733015       +2.7563419       0.00427701108349       2420 
10.09375       41.6863888889       10.0361919       +41.6697056       0.0377516074869       2429 
10.1       6.90305555556       10.1235845       +6.9182916       0.00673971464541       2431 
10.1       25.0261111111       10.1179005       +25.0262542       0.00292626870845       2432 
10.125       3.23555555556       10.1163121       +3.2508879       0.00234867189237       2435 
10.15       -0.307222222222       10.1584897       -0.3210461       0.00536988646278       2440 
10.2595833333       31.7352777778       10.2654693       +31.7327680       0.00752800624255       2458 
10.30125       -21.1325       10.2989646       -21.1317073       0.00230187573073       2464 
10.2916666667       16.4688888889       10.2917062       +16.4693039       0.00866531180774       2469 
10.3404166667       -1.71388888889       10.3395726       -1.7158228       0.0052876388203       2472 
10.325       3.49722222222       10.3220635       +3.5033654       0.00365512345899       2473 
10.3620833333       -21.0458333333       10.3629328       -21.0455673       0.00989394682203       2478 
10.3675       25.4997222222       10.3668634       +25.4995674       0.0123663183996       2479 
10.3675       29.5175       10.3680050       +29.5170574       0.00436514845479       2481 
10.39125       -10.0222222222       10.3911185       -10.0215516       0.0131287555774       2482 
10.39125       29.2025       10.4068452       +29.2027441       0.00494956948608       2483 
10.4604166667       -9.30416666667       10.4603238       -9.3031652       0.00676478274604       2501 
10.4645833333       32.9905555556       10.4654799       +32.9915593       0.00671297721922       2504 
10.4879166667       25.5683333333       10.5017242       +25.5660611       0.00225611877469       2514 
10.5195833333       36.8041666667       10.5193578       +36.8051204       0.00510469429466       2517 
10.5320833333       33.4044444444       10.5325174       +33.4065215       0.00381297057855       2520 
10.5470833333       0.903888888889       10.5471185       +0.9045340       0.00319158096671       2522 
10.5666666667       0.844722222222       10.5661834       +0.8454108       0.00704065137052       2527 
10.5916666667       29.6413888889       10.5916584       +29.6416426       0.00797184632743       2536 
10.5941666667       29.6972222222       10.5922359       +29.6977902       0.00419026610809       2537 
10.6154166667       33.185       10.6325826       +33.1926371       0.00458994313489       2540 
10.6154166667       40.5683333333       10.6427310       +40.5701906       0.00359004187267       2544 
10.6520833333       -1.52666666667       10.6533285       -1.5286071       0.00956621559291       2547 
10.6675       29.8738888889       10.6651170       +29.8749923       0.00368641366519       2553 
10.6745833333       40.8652777778       10.6460589       +40.8866120       0.0123192998695       2555 
10.6895833333       -23.5611111111       10.7200062       -23.5409608       0.0193012030692       2559 
10.7254166667       32.5794444444       10.7254063       +32.5808892       0.00471724923339       2572 
10.7416666667       27.2505555556       10.7417009       +27.2536050       0.00301379115658       2575 
10.7645833333       -22.2430555556       10.7660897       -22.2469721       0.0104689907456       2578 
10.7795833333       0.00472222222222       10.7742383       +0.0090497       0.00307337763695       2591 
10.8675       -0.123611111111       10.8661185       -0.1251280       0.0104662475453       2597 
10.86875       -6.34944444444       10.8687357       -6.3488852       0.00942937102159       2598 
10.8854166667       14.3430555556       10.8848944       +14.3425994       0.0103961240562       2600 
10.9025       30.5875       10.9024328       +30.5869523       0.00840034565419       2604 
10.9629166667       32.8530555556       10.9616830       +32.8535131       0.00653709663025       2614 
10.96625       0.801111111111       10.9661248       +0.8017538       0.00847521429034       2615 
10.97625       -4.24527777778       10.9765594       -4.2455514       0.0085725532414       2616 
10.98375       1.84805555556       10.9839503       +1.8503251       0.00789411868363       2617 
11.0       26.1897222222       11.0164764       +26.2062664       0.00282590346968       2621 
11.02       28.8763888889       11.0180266       +28.8753668       0.00477013556026       2622 
11.05       26.8430555556       11.0525866       +26.8448637       0.00499848757032       2627 
11.1566666667       -3.75972222222       11.1561210       -3.7592646       0.00506337449983       2642 
11.2270833333       16.9377777778       11.2278843       +16.9378775       0.00552114136755       2649 
11.2270833333       27.4491666667       11.2366103       +27.4505337       0.0043293408742       2650 
